tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,WARD
17031200100,IL,2016,1.13,335.54,208.91,133.02,31
17031200100,IL,2017,13.45,380.67,237.01,150.91,31
17031410200,NA,NA,NA,NA,NA,NA,4
17031680600,NA,NA,NA,NA,NA,NA,16
17031170600,IL,1986,NA,100,75.78,49.57,38
17031170600,IL,1987,4.72,104.72,79.36,51.91,38
17031170600,IL,1988,17.39,122.93,93.16,60.93,38
17031170600,IL,1989,0.84,123.96,93.94,61.44,38
17031170600,IL,1990,6.45,131.96,100,65.41,38
17031170600,IL,1991,3.2,136.18,103.2,67.5,38
17031170600,IL,1992,-0.19,135.91,103,67.37,38
17031170600,IL,1993,4.8,142.43,107.94,70.6,38
17031170600,IL,1994,5.25,149.91,113.6,74.3,38
17031170600,IL,1995,3.9,155.76,118.04,77.2,38
17031170600,IL,1996,2.27,159.29,120.71,78.96,38
17031170600,IL,1997,2.18,162.76,123.35,80.68,38
17031170600,IL,1998,5.93,172.42,130.66,85.46,38
17031170600,IL,1999,4.84,180.76,136.99,89.6,38
17031170600,IL,2000,11.61,201.75,152.89,100,38
17031170600,IL,2001,9.31,220.52,167.12,109.31,38
17031170600,IL,2002,10.1,242.79,184,120.35,38
17031170600,IL,2003,1.76,247.06,187.23,122.46,38
17031170600,IL,2004,16.65,288.21,218.41,142.86,38
17031170600,IL,2005,10.88,319.58,242.19,158.41,38
17031170600,IL,2006,0.46,321.05,243.3,159.14,38
17031170600,IL,2007,2.63,329.49,249.7,163.32,38
17031170600,IL,2008,-9.41,298.5,226.21,147.96,38
17031170600,IL,2009,-16.14,250.33,189.7,124.08,38
17031170600,IL,2010,-10.86,223.13,169.09,110.6,38
17031170600,IL,2011,-6.09,209.54,158.79,103.86,38
17031170600,IL,2012,-14.82,178.49,135.26,88.47,38
17031170600,IL,2013,11.79,199.53,151.21,98.9,38
17031170600,IL,2014,15.71,230.88,174.96,114.44,38
17031170600,IL,2015,4.77,241.9,183.32,119.9,38
17031170600,IL,2016,-0.46,240.79,182.48,119.35,38
17031170600,IL,2017,4.77,252.28,191.18,125.05,38
17031380500,NA,NA,NA,NA,NA,NA,3
17031381700,NA,NA,NA,NA,NA,NA,3
17031430300,NA,NA,NA,NA,NA,NA,5
17031430700,NA,NA,NA,NA,NA,NA,NA
17031430900,NA,NA,NA,NA,NA,NA,8
17031431200,IL,2001,NA,100,NA,NA,8
17031431200,IL,2002,8.43,108.43,NA,NA,8
17031431200,IL,2003,6.37,115.34,NA,NA,8
17031431200,IL,2004,13.71,131.15,NA,NA,8
17031431200,IL,2005,13.28,148.57,NA,NA,8
17031431200,IL,2006,11.26,165.3,NA,NA,8
17031431200,IL,2007,3.31,170.77,NA,NA,8
17031431200,IL,2008,-2.55,166.42,NA,NA,8
17031431200,IL,2009,-13.63,143.73,NA,NA,8
17031431200,IL,2010,-11.12,127.75,NA,NA,8
17031431200,IL,2011,14.76,146.6,NA,NA,8
17031431200,IL,2012,-21.78,114.66,NA,NA,8
17031431200,IL,2013,-10.73,102.35,NA,NA,8
17031431200,IL,2014,21.02,123.87,NA,NA,8
17031431200,IL,2015,-2.69,120.53,NA,NA,8
17031431200,IL,2016,-2.38,117.67,NA,NA,8
17031431200,IL,2017,32.87,156.35,NA,NA,8
17031431400,NA,NA,NA,NA,NA,NA,NA
17031230800,NA,NA,NA,NA,NA,NA,26
17031231100,NA,NA,NA,NA,NA,NA,27
17031170900,IL,1992,NA,100,NA,67.1,29
17031170900,IL,1993,0.09,100.09,NA,67.16,29
17031170900,IL,1994,-1.28,98.8,NA,66.29,29
17031170900,IL,1995,11.64,110.3,NA,74.01,29
17031170900,IL,1996,4.56,115.33,NA,77.39,29
17031170900,IL,1997,2.26,117.94,NA,79.14,29
17031170900,IL,1998,4.07,122.74,NA,82.36,29
17031170900,IL,1999,3.49,127.03,NA,85.24,29
17031170900,IL,2000,17.32,149.03,NA,100,29
17031170900,IL,2001,4.65,155.97,NA,104.65,29
17031170900,IL,2002,8.06,168.55,NA,113.09,29
17031170900,IL,2003,8.87,183.5,NA,123.13,29
17031170900,IL,2004,9.57,201.06,NA,134.91,29
17031170900,IL,2005,13.97,229.14,NA,153.75,29
17031170900,IL,2006,13.39,259.83,NA,174.34,29
17031170900,IL,2007,-9.26,235.77,NA,158.2,29
17031170900,IL,2008,-6.79,219.76,NA,147.46,29
17031170900,IL,2009,-17.97,180.28,NA,120.97,29
17031170900,IL,2010,-15.87,151.67,NA,101.77,29
17031170900,IL,2011,-4.45,144.92,NA,97.24,29
17031170900,IL,2012,-12.56,126.71,NA,85.02,29
17031170900,IL,2013,9.82,139.16,NA,93.37,29
17031170900,IL,2014,13.88,158.47,NA,106.33,29
17031170900,IL,2015,3.31,163.71,NA,109.85,29
17031170900,IL,2016,3.45,169.35,NA,113.63,29
17031170900,IL,2017,17.23,198.53,NA,133.22,29
17031210100,IL,1993,NA,100,NA,61.55,33
17031210100,IL,1994,0.9,100.9,NA,62.1,33
17031210100,IL,1995,-3.39,97.47,NA,59.99,33
17031210100,IL,1996,11.43,108.62,NA,66.85,33
17031210100,IL,1997,2.84,111.71,NA,68.75,33
17031210100,IL,1998,3.32,115.42,NA,71.04,33
17031210100,IL,1999,15.43,133.22,NA,81.99,33
17031210100,IL,2000,21.96,162.48,NA,100,33
17031210100,IL,2001,8.14,175.7,NA,108.14,33
17031210100,IL,2002,7.94,189.66,NA,116.73,33
17031210100,IL,2003,6.1,201.23,NA,123.85,33
17031210100,IL,2004,12.84,227.07,NA,139.76,33
17031210100,IL,2005,6.64,242.15,NA,149.03,33
17031210100,IL,2006,13.04,273.73,NA,168.47,33
17031210100,IL,2007,1.99,279.17,NA,171.82,33
17031210100,IL,2008,-2.39,272.5,NA,167.72,33
17031210100,IL,2009,-11.37,241.51,NA,148.64,33
17031210100,IL,2010,-4.1,231.62,NA,142.55,33
17031210100,IL,2011,-4.73,220.67,NA,135.82,33
17031210100,IL,2012,-8.76,201.34,NA,123.92,33
17031210100,IL,2013,8.84,219.14,NA,134.88,33
17031210100,IL,2014,16.37,255.01,NA,156.95,33
17031210100,IL,2015,8.94,277.82,NA,170.99,33
17031210100,IL,2016,-6.9,258.65,NA,159.19,33
17031210100,IL,2017,0.67,260.38,NA,160.26,33
17031420200,NA,NA,NA,NA,NA,NA,20
17031420300,NA,NA,NA,NA,NA,NA,20
17031440600,IL,1998,NA,100,NA,78.02,9
17031440600,IL,1999,19.76,119.76,NA,93.44,9
17031440600,IL,2000,7.02,128.17,NA,100,9
17031440600,IL,2001,-3.89,123.19,NA,96.11,9
17031440600,IL,2002,5.32,129.74,NA,101.22,9
17031440600,IL,2003,-0.77,128.74,NA,100.44,9
17031440600,IL,2004,4.89,135.03,NA,105.35,9
17031440600,IL,2005,15.14,155.47,NA,121.3,9
17031440600,IL,2006,1.85,158.36,NA,123.55,9
17031440600,IL,2007,5.46,167,NA,130.29,9
17031440600,IL,2008,-1.09,165.18,NA,128.88,9
17031440600,IL,2009,-17.85,135.7,NA,105.88,9
17031440600,IL,2010,9.44,148.51,NA,115.87,9
17031440600,IL,2011,-20.13,118.61,NA,92.54,9
17031440600,IL,2012,0.36,119.04,NA,92.88,9
17031440600,IL,2013,-19.94,95.31,NA,74.36,9
17031440600,IL,2014,19.96,114.33,NA,89.2,9
17031440600,IL,2015,-4.58,109.09,NA,85.11,9
17031440600,IL,2016,-11.48,96.57,NA,75.34,9
17031440600,IL,2017,26.63,122.28,NA,95.4,9
17031440800,NA,NA,NA,NA,NA,NA,8
17031440900,IL,2003,NA,100,NA,NA,8
17031440900,IL,2004,-2.52,97.48,NA,NA,8
17031440900,IL,2005,13.65,110.78,NA,NA,8
17031440900,IL,2006,6.54,118.03,NA,NA,8
17031440900,IL,2007,10.04,129.88,NA,NA,8
17031440900,IL,2008,-4.38,124.19,NA,NA,8
17031440900,IL,2009,-5.99,116.75,NA,NA,8
17031440900,IL,2010,-10.17,104.88,NA,NA,8
17031440900,IL,2011,NA,NA,NA,NA,8
17031440900,IL,2012,NA,80.9,NA,NA,8
17031440900,IL,2013,14,92.22,NA,NA,8
17031440900,IL,2014,NA,NA,NA,NA,8
17031440900,IL,2015,NA,NA,NA,NA,8
17031440900,IL,2016,NA,NA,NA,NA,8
17031440900,IL,2017,NA,NA,NA,NA,8
17031560400,IL,1998,NA,100,NA,90.31,14
17031560400,IL,1999,1.56,101.56,NA,91.73,14
17031560400,IL,2000,9.02,110.73,NA,100,14
17031560400,IL,2001,11.35,123.29,NA,111.35,14
17031560400,IL,2002,6.91,131.81,NA,119.05,14
17031560400,IL,2003,17.81,155.29,NA,140.25,14
17031560400,IL,2004,6.86,165.95,NA,149.87,14
17031560400,IL,2005,20.48,199.93,NA,180.56,14
17031560400,IL,2006,8.93,217.79,NA,196.69,14
17031560400,IL,2007,-0.99,215.63,NA,194.74,14
17031560400,IL,2008,-3.45,208.18,NA,188.02,14
17031560400,IL,2009,-29.64,146.47,NA,132.28,14
17031560400,IL,2010,-6.92,136.34,NA,123.14,14
17031560400,IL,2011,0.2,136.61,NA,123.38,14
17031560400,IL,2012,-21.54,107.18,NA,96.8,14
17031560400,IL,2013,7.96,115.72,NA,104.51,14
17031560400,IL,2014,NA,NA,NA,NA,14
17031560400,IL,2015,NA,143.18,NA,129.31,14
17031560400,IL,2016,10.49,158.21,NA,142.89,14
17031560400,IL,2017,NA,NA,NA,NA,14
17031450300,IL,2001,NA,100,NA,NA,8
17031450300,IL,2002,-3.02,96.98,NA,NA,8
17031450300,IL,2003,13.01,109.6,NA,NA,8
17031450300,IL,2004,7.32,117.62,NA,NA,8
17031450300,IL,2005,15.32,135.64,NA,NA,8
17031450300,IL,2006,5.39,142.95,NA,NA,8
17031450300,IL,2007,0.56,143.75,NA,NA,8
17031450300,IL,2008,-13.21,124.75,NA,NA,8
17031450300,IL,2009,0.15,124.94,NA,NA,8
17031450300,IL,2010,-4.08,119.84,NA,NA,8
17031450300,IL,2011,-5.97,112.69,NA,NA,8
17031450300,IL,2012,-15.38,95.36,NA,NA,8
17031450300,IL,2013,-5.56,90.06,NA,NA,8
17031450300,IL,2014,-3.25,87.12,NA,NA,8
17031450300,IL,2015,17.34,102.23,NA,NA,8
17031450300,IL,2016,5.79,108.15,NA,NA,8
17031450300,IL,2017,NA,NA,NA,NA,8
17031671900,NA,NA,NA,NA,NA,NA,17
17031672000,IL,2002,NA,100,NA,NA,17
17031672000,IL,2003,5.56,105.56,NA,NA,17
17031672000,IL,2004,8.21,114.23,NA,NA,17
17031672000,IL,2005,9.59,125.18,NA,NA,17
17031672000,IL,2006,7.28,134.29,NA,NA,17
17031672000,IL,2007,6.44,142.95,NA,NA,17
17031672000,IL,2008,-0.1,142.8,NA,NA,17
17031672000,IL,2009,NA,NA,NA,NA,17
17031672000,IL,2010,NA,NA,NA,NA,17
17031672000,IL,2011,NA,121.56,NA,NA,17
17031672000,IL,2012,-30.97,83.92,NA,NA,17
17031672000,IL,2013,6.56,89.42,NA,NA,17
17031672000,IL,2014,NA,NA,NA,NA,17
17031672000,IL,2015,NA,NA,NA,NA,17
17031672000,IL,2016,NA,NA,NA,NA,17
17031672000,IL,2017,NA,NA,NA,NA,17
17031680900,NA,NA,NA,NA,NA,NA,20
17031681000,NA,NA,NA,NA,NA,NA,6
17031240200,IL,2009,NA,100,NA,NA,32
17031240200,IL,2010,-7.79,92.21,NA,NA,32
17031240200,IL,2011,-7.76,85.06,NA,NA,32
17031240200,IL,2012,1.58,86.4,NA,NA,32
17031240200,IL,2013,-6.76,80.56,NA,NA,32
17031240200,IL,2014,NA,NA,NA,NA,32
17031240200,IL,2015,NA,NA,NA,NA,32
17031240200,IL,2016,NA,NA,NA,NA,32
17031240200,IL,2017,NA,NA,NA,NA,32
17031240300,NA,NA,NA,NA,NA,NA,32
17031200200,IL,1993,NA,100,NA,70.4,31
17031200200,IL,1994,-0.1,99.9,NA,70.32,31
17031200200,IL,1995,-3.58,96.32,NA,67.81,31
17031200200,IL,1996,19.9,115.49,NA,81.3,31
17031200200,IL,1997,-6.57,107.9,NA,75.96,31
17031200200,IL,1998,13.5,122.47,NA,86.21,31
17031200200,IL,1999,4.79,128.33,NA,90.34,31
17031200200,IL,2000,10.69,142.05,NA,100,31
17031200200,IL,2001,14.21,162.24,NA,114.21,31
17031200200,IL,2002,7.36,174.18,NA,122.62,31
17031200200,IL,2003,5.63,183.98,NA,129.52,31
17031200200,IL,2004,14.26,210.23,NA,147.99,31
17031200200,IL,2005,10.88,233.1,NA,164.1,31
17031200200,IL,2006,10.48,257.53,NA,181.3,31
17031200200,IL,2007,1.81,262.19,NA,184.57,31
17031200200,IL,2008,-14.9,223.12,NA,157.07,31
17031200200,IL,2009,-25.4,166.44,NA,117.17,31
17031200200,IL,2010,-2.19,162.79,NA,114.6,31
17031200200,IL,2011,NA,NA,NA,NA,31
17031200200,IL,2012,NA,123.44,NA,86.9,31
17031200200,IL,2013,1.23,124.96,NA,87.97,31
17031200200,IL,2014,16.15,145.14,NA,102.18,31
17031200200,IL,2015,12.54,163.34,NA,114.99,31
17031200200,IL,2016,4.44,170.59,NA,120.09,31
17031200200,IL,2017,12.36,191.67,NA,134.93,31
17031410500,IL,2003,NA,100,NA,NA,5
17031410500,IL,2004,6.09,106.09,NA,NA,5
17031410500,IL,2005,27.68,135.45,NA,NA,5
17031410500,IL,2006,-5.06,128.6,NA,NA,5
17031410500,IL,2007,3.02,132.48,NA,NA,5
17031410500,IL,2008,NA,NA,NA,NA,5
17031410500,IL,2009,NA,132.93,NA,NA,5
17031410500,IL,2010,-6.54,124.23,NA,NA,5
17031410500,IL,2011,-11.29,110.2,NA,NA,5
17031410500,IL,2012,-3.33,106.54,NA,NA,5
17031410500,IL,2013,11.48,118.77,NA,NA,5
17031410500,IL,2014,NA,NA,NA,NA,5
17031410500,IL,2015,NA,125.55,NA,NA,5
17031410500,IL,2016,NA,NA,NA,NA,5
17031410500,IL,2017,NA,NA,NA,NA,5
17031410600,IL,2003,NA,100,NA,NA,5
17031410600,IL,2004,-0.88,99.12,NA,NA,5
17031410600,IL,2005,19.63,118.58,NA,NA,5
17031410600,IL,2006,NA,NA,NA,NA,5
17031410600,IL,2007,NA,148.52,NA,NA,5
17031410600,IL,2008,-0.68,147.51,NA,NA,5
17031410600,IL,2009,-0.72,146.44,NA,NA,5
17031410600,IL,2010,-4.04,140.52,NA,NA,5
17031410600,IL,2011,-9.03,127.83,NA,NA,5
17031410600,IL,2012,2.94,131.59,NA,NA,5
17031410600,IL,2013,NA,NA,NA,NA,5
17031410600,IL,2014,NA,NA,NA,NA,5
17031410600,IL,2015,NA,NA,NA,NA,5
17031410600,IL,2016,NA,149.06,NA,NA,5
17031410600,IL,2017,NA,NA,NA,NA,5
17031170100,NA,NA,NA,NA,NA,NA,38
17031170200,IL,1986,NA,100,67.84,40.81,38
17031170200,IL,1987,7.42,107.42,72.88,43.84,38
17031170200,IL,1988,20.13,129.05,87.55,52.66,38
17031170200,IL,1989,3.33,133.34,90.46,54.41,38
17031170200,IL,1990,10.54,147.4,100,60.15,38
17031170200,IL,1991,0.96,148.81,100.96,60.72,38
17031170200,IL,1992,2.67,152.77,103.65,62.34,38
17031170200,IL,1993,7.08,163.58,110.98,66.75,38
17031170200,IL,1994,0.8,164.89,111.87,67.29,38
17031170200,IL,1995,2.5,169.01,114.66,68.97,38
17031170200,IL,1996,2.06,172.5,117.03,70.39,38
17031170200,IL,1997,1.2,174.57,118.44,71.24,38
17031170200,IL,1998,7.61,187.86,127.45,76.66,38
17031170200,IL,1999,3.26,194,131.62,79.16,38
17031170200,IL,2000,26.32,245.06,166.26,100,38
17031170200,IL,2001,3.94,254.72,172.81,103.94,38
17031170200,IL,2002,9.08,277.84,188.5,113.38,38
17031170200,IL,2003,5.55,293.26,198.95,119.67,38
17031170200,IL,2004,13.93,334.1,226.66,136.33,38
17031170200,IL,2005,11.56,372.73,252.87,152.09,38
17031170200,IL,2006,8.11,402.94,273.37,164.42,38
17031170200,IL,2007,-1.27,397.82,269.89,162.33,38
17031170200,IL,2008,-6.93,370.23,251.18,151.08,38
17031170200,IL,2009,-19.86,296.7,201.29,121.07,38
17031170200,IL,2010,-10.45,265.7,180.26,108.42,38
17031170200,IL,2011,-8.16,244.03,165.56,99.58,38
17031170200,IL,2012,-7.51,225.69,153.12,92.1,38
17031170200,IL,2013,5.19,237.41,161.06,96.88,38
17031170200,IL,2014,14.36,271.49,184.19,110.78,38
17031170200,IL,2015,-3.08,263.12,178.51,107.37,38
17031170200,IL,2016,14.49,301.25,204.38,122.93,38
17031170200,IL,2017,1.43,305.57,207.31,124.69,38
17031170300,IL,1986,NA,100,69.9,42.72,38
17031170300,IL,1987,13.36,113.36,79.23,48.43,38
17031170300,IL,1988,8.49,122.98,85.96,52.54,38
17031170300,IL,1989,10.87,136.34,95.3,58.25,38
17031170300,IL,1990,4.93,143.07,100,61.12,38
17031170300,IL,1991,3.52,148.11,103.52,63.27,38
17031170300,IL,1992,3.08,152.68,106.72,65.22,38
17031170300,IL,1993,5.98,161.8,113.1,69.12,38
17031170300,IL,1994,-1.61,159.2,111.28,68.01,38
17031170300,IL,1995,2.63,163.39,114.21,69.8,38
17031170300,IL,1996,8.52,177.31,123.94,75.75,38
17031170300,IL,1997,6.32,188.52,131.77,80.53,38
17031170300,IL,1998,0.21,188.91,132.04,80.7,38
17031170300,IL,1999,6.44,201.07,140.54,85.9,38
17031170300,IL,2000,16.42,234.08,163.62,100,38
17031170300,IL,2001,5.13,246.1,172.02,105.13,38
17031170300,IL,2002,8.49,267,186.62,114.06,38
17031170300,IL,2003,5.41,281.43,196.71,120.23,38
17031170300,IL,2004,11.98,315.15,220.28,134.63,38
17031170300,IL,2005,12.02,353.04,246.77,150.82,38
17031170300,IL,2006,7.66,380.07,265.66,162.37,38
17031170300,IL,2007,0.48,381.89,266.93,163.14,38
17031170300,IL,2008,-10.23,342.81,239.62,146.45,38
17031170300,IL,2009,-18.87,278.11,194.4,118.81,38
17031170300,IL,2010,-10.84,247.96,173.32,105.93,38
17031170300,IL,2011,-7.72,228.82,159.94,97.75,38
17031170300,IL,2012,-3.64,220.49,154.12,94.19,38
17031170300,IL,2013,3.9,229.09,160.13,97.87,38
17031170300,IL,2014,14.57,262.46,183.46,112.12,38
17031170300,IL,2015,3.04,270.45,189.04,115.53,38
17031170300,IL,2016,4.75,283.28,198.01,121.02,38
17031170300,IL,2017,1.21,286.7,200.4,122.48,38
17031381800,NA,NA,NA,NA,NA,NA,3
17031170500,IL,1986,NA,100,71.56,46.47,38
17031170500,IL,1987,9.29,109.29,78.2,50.78,38
17031170500,IL,1988,11.22,121.55,86.98,56.48,38
17031170500,IL,1989,9.38,132.95,95.14,61.78,38
17031170500,IL,1990,5.11,139.74,100,64.93,38
17031170500,IL,1991,4.56,146.12,104.56,67.9,38
17031170500,IL,1992,2.8,150.21,107.49,69.79,38
17031170500,IL,1993,3.42,155.35,111.17,72.18,38
17031170500,IL,1994,0.79,156.58,112.05,72.75,38
17031170500,IL,1995,8.97,170.62,122.09,79.28,38
17031170500,IL,1996,-0.38,169.96,121.63,78.97,38
17031170500,IL,1997,3.44,175.8,125.8,81.69,38
17031170500,IL,1998,3.37,181.72,130.04,84.44,38
17031170500,IL,1999,7.78,195.86,140.16,91.01,38
17031170500,IL,2000,9.88,215.21,154.01,100,38
17031170500,IL,2001,10.22,237.2,169.74,110.22,38
17031170500,IL,2002,8.66,257.74,184.44,119.76,38
17031170500,IL,2003,5.12,270.93,193.87,125.89,38
17031170500,IL,2004,13.21,306.72,219.49,142.52,38
17031170500,IL,2005,12.61,345.39,247.16,160.49,38
17031170500,IL,2006,8.65,375.26,268.53,174.36,38
17031170500,IL,2007,-3.83,360.88,258.25,167.69,38
17031170500,IL,2008,-3.58,347.97,249,161.68,38
17031170500,IL,2009,-19.64,279.63,200.11,129.93,38
17031170500,IL,2010,-9.44,253.24,181.22,117.67,38
17031170500,IL,2011,-12.08,222.65,159.33,103.45,38
17031170500,IL,2012,-5.65,210.06,150.32,97.6,38
17031170500,IL,2013,4.69,219.91,157.37,102.18,38
17031170500,IL,2014,15.35,253.66,181.52,117.86,38
17031170500,IL,2015,1.98,258.69,185.12,120.2,38
17031170500,IL,2016,5.66,273.33,195.59,127,38
17031170500,IL,2017,3,281.53,201.46,130.81,38
17031351400,NA,NA,NA,NA,NA,NA,3
17031381200,NA,NA,NA,NA,NA,NA,3
17031381400,NA,NA,NA,NA,NA,NA,3
17031390100,IL,2003,NA,100,NA,NA,4
17031390100,IL,2004,5.08,105.08,NA,NA,4
17031390100,IL,2005,NA,NA,NA,NA,4
17031390100,IL,2006,NA,127.25,NA,NA,4
17031390100,IL,2007,11.99,142.51,NA,NA,4
17031390100,IL,2008,0.64,143.43,NA,NA,4
17031390100,IL,2009,-21.79,112.17,NA,NA,4
17031390100,IL,2010,NA,NA,NA,NA,4
17031390100,IL,2011,NA,98.59,NA,NA,4
17031390100,IL,2012,-19.66,79.21,NA,NA,4
17031390100,IL,2013,11.45,88.28,NA,NA,4
17031390100,IL,2014,NA,NA,NA,NA,4
17031390100,IL,2015,NA,93.23,NA,NA,4
17031390100,IL,2016,14.15,106.42,NA,NA,4
17031390100,IL,2017,2.39,108.97,NA,NA,4
17031430400,NA,NA,NA,NA,NA,NA,8
17031430500,NA,NA,NA,NA,NA,NA,7
17031430600,IL,2003,NA,100,NA,NA,5
17031430600,IL,2004,13.12,113.12,NA,NA,5
17031430600,IL,2005,13.63,128.54,NA,NA,5
17031430600,IL,2006,-4.05,123.34,NA,NA,5
17031430600,IL,2007,0.22,123.61,NA,NA,5
17031430600,IL,2008,-7.01,114.94,NA,NA,5
17031430600,IL,2009,NA,NA,NA,NA,5
17031430600,IL,2010,NA,97.1,NA,NA,5
17031430600,IL,2011,NA,NA,NA,NA,5
17031430600,IL,2012,NA,NA,NA,NA,5
17031430600,IL,2013,NA,86.7,NA,NA,5
17031430600,IL,2014,3.45,89.68,NA,NA,5
17031430600,IL,2015,NA,NA,NA,NA,5
17031430600,IL,2016,NA,108.81,NA,NA,5
17031430600,IL,2017,18.21,128.63,NA,NA,5
17031230700,IL,2001,NA,100,NA,NA,26
17031230700,IL,2002,16.69,116.69,NA,NA,26
17031230700,IL,2003,5.5,123.11,NA,NA,26
17031230700,IL,2004,15.64,142.37,NA,NA,26
17031230700,IL,2005,8.87,155,NA,NA,26
17031230700,IL,2006,12.1,173.76,NA,NA,26
17031230700,IL,2007,9.8,190.78,NA,NA,26
17031230700,IL,2008,-9.27,173.1,NA,NA,26
17031230700,IL,2009,-19.85,138.73,NA,NA,26
17031230700,IL,2010,NA,NA,NA,NA,26
17031230700,IL,2011,NA,NA,NA,NA,26
17031230700,IL,2012,NA,73.01,NA,NA,26
17031230700,IL,2013,23.08,89.85,NA,NA,26
17031230700,IL,2014,22.33,109.92,NA,NA,26
17031230700,IL,2015,NA,NA,NA,NA,26
17031230700,IL,2016,NA,136.3,NA,NA,26
17031230700,IL,2017,0.66,137.19,NA,NA,26
17031230900,IL,2001,NA,100,NA,NA,26
17031230900,IL,2002,11.47,111.47,NA,NA,26
17031230900,IL,2003,5.68,117.79,NA,NA,26
17031230900,IL,2004,16.83,137.62,NA,NA,26
17031230900,IL,2005,14.97,158.23,NA,NA,26
17031230900,IL,2006,13.85,180.14,NA,NA,26
17031230900,IL,2007,-2.93,174.87,NA,NA,26
17031230900,IL,2008,-14.27,149.92,NA,NA,26
17031230900,IL,2009,-23.03,115.4,NA,NA,26
17031230900,IL,2010,-3.26,111.63,NA,NA,26
17031230900,IL,2011,-15.08,94.8,NA,NA,26
17031230900,IL,2012,-25.01,71.09,NA,NA,26
17031230900,IL,2013,40.18,99.66,NA,NA,26
17031230900,IL,2014,19.42,119.01,NA,NA,26
17031230900,IL,2015,32.86,158.12,NA,NA,26
17031230900,IL,2016,2.74,162.46,NA,NA,26
17031230900,IL,2017,-12.41,142.31,NA,NA,26
17031231200,NA,NA,NA,NA,NA,NA,27
17031170700,IL,1986,NA,100,74.29,43.75,38
17031170700,IL,1987,11.51,111.51,82.85,48.79,38
17031170700,IL,1988,10.3,123,91.38,53.82,38
17031170700,IL,1989,10.24,135.59,100.74,59.33,38
17031170700,IL,1990,-0.73,134.6,100,58.89,38
17031170700,IL,1991,9.47,147.34,109.47,64.47,38
17031170700,IL,1992,0.43,147.98,109.94,64.75,38
17031170700,IL,1993,4.48,154.61,114.87,67.65,38
17031170700,IL,1994,3.4,159.86,118.77,69.95,38
17031170700,IL,1995,4.8,167.53,124.47,73.3,38
17031170700,IL,1996,1.37,169.83,126.18,74.31,38
17031170700,IL,1997,4.61,177.66,131.99,77.73,38
17031170700,IL,1998,4.31,185.31,137.68,81.08,38
17031170700,IL,1999,5.5,195.52,145.26,85.55,38
17031170700,IL,2000,16.9,228.55,169.8,100,38
17031170700,IL,2001,7.06,244.68,181.79,107.06,38
17031170700,IL,2002,9.07,266.88,198.28,116.77,38
17031170700,IL,2003,5.17,280.67,208.52,122.8,38
17031170700,IL,2004,11.8,313.78,233.12,137.29,38
17031170700,IL,2005,10.25,345.95,257.03,151.37,38
17031170700,IL,2006,7.95,373.44,277.45,163.4,38
17031170700,IL,2007,-4.08,358.2,266.12,156.72,38
17031170700,IL,2008,-7.6,330.98,245.9,144.82,38
17031170700,IL,2009,-12.06,291.07,216.25,127.36,38
17031170700,IL,2010,-14.27,249.53,185.39,109.18,38
17031170700,IL,2011,-10.45,223.44,166.01,97.77,38
17031170700,IL,2012,-1.18,220.81,164.05,96.61,38
17031170700,IL,2013,-2.42,215.47,160.09,94.28,38
17031170700,IL,2014,8.56,233.93,173.8,102.35,38
17031170700,IL,2015,8.19,253.08,188.03,110.73,38
17031170700,IL,2016,6.45,269.39,200.15,117.87,38
17031170700,IL,2017,2.68,276.61,205.5,121.03,38
17031170800,IL,1986,NA,100,69.31,42.93,38
17031170800,IL,1987,10.18,110.18,76.37,47.3,38
17031170800,IL,1988,10.39,121.63,84.3,52.22,38
17031170800,IL,1989,7.61,130.88,90.71,56.19,38
17031170800,IL,1990,10.24,144.28,100,61.94,38
17031170800,IL,1991,5.18,151.75,105.18,65.15,38
17031170800,IL,1992,-1.19,149.94,103.92,64.37,38
17031170800,IL,1993,4.67,156.93,108.77,67.38,38
17031170800,IL,1994,3.49,162.4,112.56,69.72,38
17031170800,IL,1995,1.33,164.56,114.06,70.65,38
17031170800,IL,1996,7.12,176.27,122.17,75.68,38
17031170800,IL,1997,6.25,187.28,129.81,80.41,38
17031170800,IL,1998,-1.89,183.74,127.35,78.88,38
17031170800,IL,1999,4.24,191.53,132.75,82.23,38
17031170800,IL,2000,21.61,232.92,161.44,100,38
17031170800,IL,2001,7.16,249.61,173.01,107.16,38
17031170800,IL,2002,7.94,269.43,186.74,115.67,38
17031170800,IL,2003,4.13,280.55,194.45,120.45,38
17031170800,IL,2004,15.13,322.99,223.87,138.67,38
17031170800,IL,2005,11.72,360.84,250.1,154.92,38
17031170800,IL,2006,8.71,392.27,271.88,168.41,38
17031170800,IL,2007,-0.06,392.03,271.71,168.31,38
17031170800,IL,2008,-10.82,349.6,242.31,150.09,38
17031170800,IL,2009,-15.88,294.09,203.83,126.26,38
17031170800,IL,2010,-13.86,253.32,175.58,108.76,38
17031170800,IL,2011,-12.69,221.18,153.3,94.96,38
17031170800,IL,2012,-0.18,220.78,153.02,94.79,38
17031170800,IL,2013,0.32,221.49,153.52,95.09,38
17031170800,IL,2014,13.75,251.94,174.62,108.17,38
17031170800,IL,2015,0.5,253.21,175.5,108.71,38
17031170800,IL,2016,6.6,269.93,187.09,115.89,38
17031170800,IL,2017,6.32,286.99,198.91,123.21,38
